GUM_academic_exposure-1	Introduction
GUM_interview_gaming-19	Currently, we 're in talks with people.
GUM_interview_gaming-20	There's Jeff [Drake], who is behind the camera.
GUM_interview_gaming-21	Right now, yeah, he's helping us right now.
GUM_interview_gaming-22	We 're talking about doing some individual web series, video series.
GUM_interview_gaming-23	Josh Kindig, he's coming on board, he has some ideas for that too, he wants to take over "aywv" and do more gaming news.
GUM_interview_gaming-24	There's of course Jason, who is our editor and he's the one who writes dD.
GUM_interview_gaming-25	Digital Domain
GUM_interview_gaming-26	What is your purpose behind this venture?
GUM_interview_gaming-27	Well, back in college, back in Collins College, Isabel and I, we had met like she said at Sandia View Academy, and we went off to college together in Arizona;
GUM_interview_gaming-28	and ... (how do I best explain this?)
GUM_interview_gaming-29	Basically, she came up with a few class projects, and I came up with a few class projects;
GUM_interview_gaming-30	we started working with a few of our friends, and colleagues and whatnot.
GUM_interview_gaming-31	Those included Drew Cass, Devin Thurlow, people like that.
GUM_interview_gaming-32	She had several ideas, and she used to draw a lot in the sketchbook, she used to have this thick sketchbook that she used to carry around with her everywhere, where she'd draw these different characters and whatnot;
GUM_interview_gaming-33	and she was always really shy to show that off to people, and I wanted to help her show that stuff, and I wanted to bring it out to the world.
GUM_interview_gaming-34	I was a writer, and she always liked my writings, so I was like, let's just get both of our things together, and let's get this done.
GUM_interview_gaming-35	And for me, what I want the purpose to be, is to inspire people.
GUM_interview_gaming-36	To bring a little more light to the world is what I want, out of all of this.
GUM_interview_gaming-37	And what was the verse that we have?
GUM_interview_gaming-38	First Corinthians 9: 25?
GUM_interview_gaming-39	Yes.
GUM_interview_gaming-40	Yeah, exactly.
GUM_interview_gaming-41	We just want to be able to bring, like she said, bring light into the entertainment and into the media industry, specifically is what we do.
GUM_interview_gaming-42	Yeah.
GUM_interview_peres-1	The future of the peace process in Israel
GUM_interview_peres-2	"The future is only peace. The problem is how long will it take and how many victims will it call for."
GUM_interview_peres-3	Shimon Peres image: David Shankbone.
GUM_interview_peres-4	Mr. President, as a Nobel Peace Prize recipient and as one of the fathers of the modern peace process in Israel, do you still think that there is a future to the peace process?
GUM_interview_peres-5	The future is only peace.
GUM_interview_peres-6	The problem is how long will it take and how many victims will it call for.
GUM_interview_peres-7	Why do I say peace?
GUM_interview_peres-8	Because when you look historically, at the development of humanity, most of our lives we are living on the land.
GUM_interview_peres-9	The history is written with red ink.
GUM_interview_peres-10	The reason for it is because people were fighting for our land, either defending it or extending it, because that was the main source.
GUM_interview_peres-11	The land, the natural resources, the markets, all these go together.
GUM_interview_peres-12	The minute the land was replaced by science, what is there to fight about?
GUM_interview_peres-13	Armies cannot conquer science.
GUM_interview_peres-14	Customs cannot check what a scientist has in his mind, they can see what he has in his pocket but not what he has in his mind so it’s uncontrolled; it means that borders aren’t important and distances aren’t important.
GUM_interview_peres-15	How do you approach the difficult challenge of talking to the Palestinians when, in the end, they don’t want Israel to exist.
GUM_interview_peres-16	How do you come to an understanding to make peace possible?
GUM_interview_peres-17	Well, what is the problem?
GUM_interview_peres-18	I mean, is the problem national, say between Jews and Arabs; or is it a matter of generations between an old age and a new age?
GUM_interview_peres-19	You see, the terrorists are protesting against modernity.
GUM_interview_peres-20	They think that modernity may endanger their tradition.
GUM_interview_peres-21	They are simply afraid and hate modernity.
GUM_interview_peres-22	They consider modernity as their enemy, but then they have two problems.
GUM_interview_peres-23	First of all, can they exist on tradition?
GUM_interview_peres-24	They cannot.
GUM_interview_peres-25	Sooner or later they will have to enter the new age.
GUM_interview_peres-26	All the talks about nationalities, etcetera, well, the new age has very little patience for history.
GUM_interview_peres-27	History is becoming more and more irrelevant.
GUM_interview_peres-28	How do you feel about that?
GUM_interview_peres-29	Well, I distinguish between two histories, the spiritual and the material.
GUM_interview_peres-30	Or the history of events and the history of values.
GUM_interview_peres-31	The history of values is okay because wisdom is ageless; it doesn’t grow old, like material.
GUM_interview_peres-32	But events are totally unimportant for 2 reasons.
GUM_interview_peres-33	First, the event is unimportant.
GUM_interview_peres-34	Tell me, what events is today important such as how many elephants Hannibal had on the Alps, when you can have helicopters?
GUM_interview_peres-35	Why should I bother my children with all this nonsense?
GUM_interview_peres-36	What sort of a nose did Cleopatra have?
GUM_interview_peres-37	God, I don’t know!
GUM_interview_peres-38	You can invite people to war over noses, but nobody will go to fight for noses any more.
GUM_interview_peres-39	On the other hand, there are already machines that can replace our memory.
GUM_interview_peres-40	Why should I bother my child with memory when he can buy a computer that will remember everything you asked him to remember?
GUM_interview_peres-41	The waning importance of history
GUM_interview_peres-42	Isn’t the answer to that question that wise decisions are made with a basis from memory?
GUM_interview_peres-43	Although a computer can have …
GUM_interview_peres-44	No, no.
GUM_interview_peres-45	Forget memory.
GUM_interview_peres-46	Look, the new age is unprecedented.
GUM_interview_peres-47	When something is unprecedented, it means it doesn’t have a past, doesn’t have a history.
GUM_interview_peres-48	It’s totally oriented on the future.
GUM_interview_peres-49	And whoever dwells in the past, doesn’t understand the future because the past is full of prejudices, of commitments.
GUM_interview_peres-50	It arrests us.
GUM_interview_peres-51	And then you say you won’t commit a mistake, so you’ll commit new mistakes.
GUM_interview_peres-52	It doesn’t matter.
GUM_interview_peres-53	`` I say brains is the greater producer of wealth, not oil.
GUM_interview_peres-54	It’s limitless, and you’ll see that the GNP of Israel is very close to the Saudis’.
GUM_interview_peres-55	So they are 3 times larger than us and they have all the oil in the world.
