identifier	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_DET	upos_dist_ADV	upos_dist_VERB	upos_dist_NOUN	upos_dist_PART	upos_dist_NUM	upos_dist_AUX	upos_dist_PROPN	upos_dist_CCONJ	upos_dist_SYM	upos_dist_ADP	upos_dist_ADJ	upos_dist_PRON	upos_dist_INTJ	upos_dist_X	upos_dist_SCONJ	upos_dist_PUNCT	lexical_density	verbs_mood_dist_Imp	verbs_mood_dist_Sub	verbs_mood_dist_Ind	verbs_tense_dist_Pres	verbs_tense_dist_Past	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_num_pers_dist_Plur+	verbs_num_pers_dist_Sing+3	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_+3	verbs_num_pers_dist_+2	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+	verbs_num_pers_dist_+	aux_mood_dist_Ind	aux_mood_dist_Imp	aux_mood_dist_Sub	aux_tense_dist_Past	aux_tense_dist_Pres	aux_form_dist_Part	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Ger	aux_num_pers_dist_Sing+1	aux_num_pers_dist_+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+3	aux_num_pers_dist_+	aux_num_pers_dist_+3	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Plur+	aux_num_pers_dist_Sing+	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_amod	dep_dist_nmod:poss	dep_dist_nummod	dep_dist_csubj	dep_dist_obl:tmod	dep_dist_nmod	dep_dist_xcomp	dep_dist_advmod	dep_dist_obj	dep_dist_root	dep_dist_nmod:npmod	dep_dist_aux	dep_dist_compound:prt	dep_dist_csubj:pass	dep_dist_iobj	dep_dist_det:predet	dep_dist_obl	dep_dist_det	dep_dist_vocative	dep_dist_aux:pass	dep_dist_expl	dep_dist_compound	dep_dist_flat:foreign	dep_dist_advcl	dep_dist_cop	dep_dist_cc:preconj	dep_dist_case	dep_dist_orphan	dep_dist_nmod:tmod	dep_dist_cc	dep_dist_parataxis	dep_dist_acl:relcl	dep_dist_mark	dep_dist_dep	dep_dist_obl:npmod	dep_dist_reparandum	dep_dist_nsubj:pass	dep_dist_conj	dep_dist_list	dep_dist_discourse	dep_dist_appos	dep_dist_ccomp	dep_dist_dislocated	dep_dist_acl	dep_dist_nsubj	dep_dist_punct	dep_dist_flat	dep_dist_goeswith	dep_dist_fixed	subj_pre	subj_post	obj_pre	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prep_dist_3	prep_dist_4	prep_dist_5	prep_dist_2	prep_dist_1	subordinate_dist_1	subordinate_dist_3	subordinate_dist_2	subordinate_dist_5	subordinate_dist_4	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_pre	subordinate_post	verb_edges_dist_1	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_2	verb_edges_dist_0	verb_edges_dist_6	verb_edges_dist_5	avg_verb_edges
GUM_academic_exposure-21	1	39	39.0	4.478260869565218	2.5641025641025643	2.5641025641025643	2.5641025641025643	12.820512820512821	0	12.820512820512821	5.128205128205129	0	5.128205128205129	0	7.6923076923076925	7.6923076923076925	0	0	0	0	41.02564102564103	0.43478260869565216	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	100.0	0	0	0	0	1.0	100.0	39.0	4.318181818181818	23	23.0	4.0	7.6923076923076925	0	0	0	0	2.5641025641025643	0	2.5641025641025643	0	2.5641025641025643	0	2.5641025641025643	0	0	0	0	2.5641025641025643	2.5641025641025643	0	2.5641025641025643	0	0	0	0	0	0	7.6923076923076925	0	0	5.128205128205129	0	0	0	5.128205128205129	0	0	2.5641025641025643	12.820512820512821	0	0	0	0	0	0	0	41.02564102564103	0	0	0	100.0	0	0	0	1	1.0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	4.0
GUM_academic_exposure-22	1	29	29.0	4.782608695652174	3.4482758620689653	3.4482758620689653	3.4482758620689653	24.137931034482758	0	13.793103448275861	0	0	6.896551724137931	0	17.24137931034483	3.4482758620689653	3.4482758620689653	0	0	0	20.689655172413794	0.43478260869565216	0	0	100.0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	29.0	4.045454545454546	22	22.0	4.0	3.4482758620689653	0	6.896551724137931	0	0	6.896551724137931	0	3.4482758620689653	3.4482758620689653	3.4482758620689653	0	0	0	0	0	0	10.344827586206897	3.4482758620689653	0	0	0	3.4482758620689653	0	0	0	3.4482758620689653	17.24137931034483	0	0	3.4482758620689653	0	0	0	3.4482758620689653	0	0	0	3.4482758620689653	0	0	0	0	0	0	3.4482758620689653	20.689655172413794	0	0	0	100.0	0	0	100.0	2	1.0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0
GUM_academic_exposure-23	1	62	62.0	4.901960784313726	6.451612903225806	8.064516129032258	1.6129032258064515	27.419354838709676	0	8.064516129032258	3.225806451612903	0	3.225806451612903	0	19.35483870967742	3.225806451612903	0	0	0	1.6129032258064515	17.741935483870968	0.49019607843137253	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	50.0	50.0	50.0	50.0	0	0	0	0	0	100.0	0	0	0	0	0	1.0	100.0	62.0	5.02	39	39.0	6.0	1.6129032258064515	0	4.838709677419355	0	0	8.064516129032258	0	4.838709677419355	0	1.6129032258064515	0	1.6129032258064515	0	0	0	0	6.451612903225806	6.451612903225806	0	1.6129032258064515	0	4.838709677419355	0	0	0	0	17.741935483870968	0	0	4.838709677419355	0	0	1.6129032258064515	3.225806451612903	0	0	1.6129032258064515	6.451612903225806	0	0	0	0	0	0	0	17.741935483870968	0	0	4.838709677419355	100.0	0	0	0	4	1.25	0	0	0	25.0	75.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0
GUM_academic_exposure-24	1	49	49.0	5.575	2.0408163265306123	2.0408163265306123	10.204081632653061	20.408163265306122	0	4.081632653061225	6.122448979591836	0	6.122448979591836	0	12.244897959183673	12.244897959183673	6.122448979591836	0	0	0	18.367346938775512	0.55	0	0	100.0	25.0	75.0	20.0	60.0	20.0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	50.0	50.0	33.333333333333336	66.66666666666667	0	0	0	0	0	0	100.0	0	0	0	0	5.0	100.0	9.8	3.2564102564102564	19	19.0	11.0	12.244897959183673	0	0	0	0	4.081632653061225	2.0408163265306123	2.0408163265306123	2.0408163265306123	2.0408163265306123	0	4.081632653061225	0	0	0	0	4.081632653061225	2.0408163265306123	0	2.0408163265306123	0	2.0408163265306123	0	0	0	0	12.244897959183673	0	0	6.122448979591836	0	2.0408163265306123	0	4.081632653061225	0	0	2.0408163265306123	8.16326530612245	0	0	0	2.0408163265306123	0	2.0408163265306123	4.081632653061225	18.367346938775512	0	0	0	100.0	0	0	100.0	1	2.0	0	0	0	100.0	0	100.0	0	0	0	0	1.0	25.0	75.0	0	100.0	20.0	0	20.0	40.0	20.0	0	0	1.8
GUM_academic_librarians-1	1	4	4.0	8.0	0	0	0	0	0	0	0	75.0	0	0	0	0	0	0	0	0	25.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1	1.0	2.0	25.0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUM_academic_librarians-2	1	5	5.0	5.6	0	0	20.0	20.0	0	0	0	20.0	0	0	20.0	20.0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	5.0	2.0	4	4.0	2.0	20.0	0	0	0	0	0	0	0	20.0	20.0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	2.0
GUM_academic_librarians-3	1	9	9.0	8.125	11.11111111111111	0	0	0	0	0	0	55.55555555555556	0	0	0	0	0	0	22.22222222222222	0	11.11111111111111	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8571428571428572	4	4.0	4.0	0	0	0	0	0	0	0	0	0	11.11111111111111	33.333333333333336	0	0	0	0	0	0	11.11111111111111	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	11.11111111111111	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUM_academic_librarians-4	1	11	11.0	7.2	18.181818181818183	0	0	0	0	0	0	63.63636363636363	0	0	9.090909090909092	0	0	0	0	0	9.090909090909092	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	4	4.0	4.0	9.090909090909092	0	0	0	0	9.090909090909092	0	0	0	9.090909090909092	18.181818181818183	0	0	0	0	0	0	18.181818181818183	0	0	0	0	0	0	0	0	9.090909090909092	0	0	0	0	0	0	0	0	0	0	0	0	0	9.090909090909092	0	0	0	0	9.090909090909092	9.090909090909092	0	0	0	0	0	0	1	1.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUM_academic_librarians-5	1	55	55.0	5.425531914893617	10.909090909090908	0	10.909090909090908	23.636363636363637	3.6363636363636362	1.8181818181818181	1.8181818181818181	9.090909090909092	5.454545454545454	0	10.909090909090908	5.454545454545454	0	0	0	1.8181818181818181	14.545454545454545	0.574468085106383	0	0	100.0	33.333333333333336	66.66666666666667	33.333333333333336	33.333333333333336	16.666666666666668	16.666666666666668	0	0	0	0	0	0	0	0	0	100.0	100.0	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	6.0	100.0	9.166666666666666	3.5652173913043477	35	35.0	7.0	7.2727272727272725	0	0	0	0	3.6363636363636362	1.8181818181818181	0	3.6363636363636362	1.8181818181818181	0	0	1.8181818181818181	0	0	0	5.454545454545454	10.909090909090908	0	1.8181818181818181	0	9.090909090909092	0	3.6363636363636362	0	0	9.090909090909092	0	0	5.454545454545454	0	1.8181818181818181	5.454545454545454	0	0	0	1.8181818181818181	9.090909090909092	0	0	0	0	0	0	1.8181818181818181	14.545454545454545	0	0	0	100.0	0	0	100.0	1	2.0	0	0	0	100.0	0	33.333333333333336	0	66.66666666666667	0	0	1.6666666666666667	20.0	80.0	0	100.0	33.333333333333336	0	16.666666666666668	33.333333333333336	0	16.666666666666668	0	2.6666666666666665
GUM_academic_librarians-6	1	38	38.0	4.828571428571428	7.894736842105263	5.2631578947368425	13.157894736842104	15.789473684210526	7.894736842105263	0	2.6315789473684212	0	2.6315789473684212	0	10.526315789473685	15.789473684210526	5.2631578947368425	0	0	5.2631578947368425	7.894736842105263	0.5428571428571428	0	0	100.0	0	100.0	40.0	0	60.0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	6.0	100.0	6.333333333333333	2.235294117647059	9	9.0	9.0	7.894736842105263	0	0	0	0	2.6315789473684212	7.894736842105263	7.894736842105263	5.2631578947368425	2.6315789473684212	0	0	0	0	0	0	7.894736842105263	7.894736842105263	0	0	0	0	0	0	2.6315789473684212	0	10.526315789473685	0	0	2.6315789473684212	0	2.6315789473684212	10.526315789473685	0	0	0	0	2.6315789473684212	0	0	0	2.6315789473684212	0	0	7.894736842105263	7.894736842105263	0	0	0	100.0	0	0	100.0	1	1.0	0	0	0	0	100.0	0	0	100.0	0	0	2.0	20.0	80.0	0	100.0	0	40.0	20.0	20.0	0	0	20.0	3.4
GUM_academic_librarians-7	1	33	33.0	5.482758620689655	15.151515151515152	6.0606060606060606	9.090909090909092	21.21212121212121	0	0	0	6.0606060606060606	0	0	15.151515151515152	12.121212121212121	0	0	0	3.0303030303030303	12.121212121212121	0.6206896551724138	0	0	100.0	0	100.0	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	11.0	3.107142857142857	19	19.0	6.0	9.090909090909092	0	0	0	0	6.0606060606060606	3.0303030303030303	6.0606060606060606	3.0303030303030303	3.0303030303030303	0	0	0	0	0	0	9.090909090909092	15.151515151515152	0	0	0	0	0	0	0	0	15.151515151515152	0	0	0	0	0	3.0303030303030303	0	0	0	0	0	0	0	3.0303030303030303	3.0303030303030303	0	3.0303030303030303	6.0606060606060606	12.121212121212121	0	0	0	100.0	0	0	100.0	2	1.0	0	0	0	0	100.0	100.0	0	0	0	0	1.0	33.333333333333336	66.66666666666667	50.0	50.0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	0	2.6666666666666665
GUM_academic_librarians-8	1	51	51.0	5.673913043478261	11.764705882352942	5.882352941176471	9.803921568627452	13.72549019607843	3.9215686274509802	0	1.9607843137254901	13.72549019607843	3.9215686274509802	0	9.803921568627452	1.9607843137254901	3.9215686274509802	0	7.8431372549019605	1.9607843137254901	9.803921568627452	0.5	0	0	100.0	0	100.0	20.0	20.0	60.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	5.0	100.0	10.2	3.7777777777777777	23	23.0	6.0	3.9215686274509802	1.9607843137254901	0	0	1.9607843137254901	7.8431372549019605	1.9607843137254901	3.9215686274509802	3.9215686274509802	1.9607843137254901	3.9215686274509802	0	0	0	0	0	1.9607843137254901	11.764705882352942	0	1.9607843137254901	0	5.882352941176471	0	1.9607843137254901	0	0	9.803921568627452	0	0	3.9215686274509802	0	1.9607843137254901	5.882352941176471	0	0	0	0	3.9215686274509802	0	0	1.9607843137254901	1.9607843137254901	0	0	5.882352941176471	9.803921568627452	0	0	0	100.0	0	0	100.0	4	1.0	0	0	0	0	100.0	0	0	100.0	0	0	2.0	20.0	80.0	0	100.0	0	40.0	40.0	20.0	0	0	0	3.2
GUM_academic_librarians-9	1	16	16.0	4.933333333333334	12.5	6.25	12.5	31.25	6.25	0	0	6.25	0	0	18.75	0	0	0	0	0	6.25	0.6	0	0	100.0	0	100.0	50.0	0	50.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	8.0	1.7142857142857142	4	4.0	5.0	0	0	0	0	0	18.75	0	6.25	12.5	6.25	0	0	0	0	0	0	0	12.5	0	0	0	0	0	6.25	0	0	18.75	0	0	0	0	0	6.25	0	0	0	0	0	0	0	0	0	0	0	6.25	6.25	0	0	0	100.0	0	0	100.0	2	2.0	0	0	0	100.0	0	100.0	0	0	0	0	1.0	50.0	50.0	0	100.0	0	0	50.0	50.0	0	0	0	3.0
GUM_academic_librarians-10	1	12	12.0	5.545454545454546	16.666666666666668	8.333333333333334	8.333333333333334	8.333333333333334	0	8.333333333333334	8.333333333333334	25.0	0	0	8.333333333333334	0	0	0	0	0	8.333333333333334	0.5454545454545454	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	1.0	100.0	12.0	2.3	5	5.0	3.0	0	0	8.333333333333334	0	0	0	0	8.333333333333334	0	8.333333333333334	0	0	0	0	0	0	8.333333333333334	16.666666666666668	0	8.333333333333334	0	16.666666666666668	0	0	0	0	8.333333333333334	0	0	0	0	0	0	0	0	0	8.333333333333334	0	0	0	0	0	0	0	0	8.333333333333334	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	4.0
GUM_academic_librarians-11	1	31	31.0	5.0	9.67741935483871	6.451612903225806	6.451612903225806	19.35483870967742	6.451612903225806	0	0	0	3.225806451612903	0	12.903225806451612	19.35483870967742	9.67741935483871	0	0	0	6.451612903225806	0.5517241379310345	0	0	100.0	100.0	0	50.0	0	50.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	15.5	2.9285714285714284	10	10.0	7.0	19.35483870967742	3.225806451612903	0	0	0	3.225806451612903	0	9.67741935483871	6.451612903225806	3.225806451612903	0	0	0	0	0	0	6.451612903225806	9.67741935483871	0	0	0	3.225806451612903	0	0	0	0	12.903225806451612	0	0	3.225806451612903	0	0	3.225806451612903	0	0	0	0	3.225806451612903	0	0	0	0	0	3.225806451612903	3.225806451612903	6.451612903225806	0	0	0	100.0	0	0	100.0	1	1.0	0	0	0	0	100.0	100.0	0	0	0	0	1.0	50.0	50.0	0	100.0	0	100.0	0	0	0	0	0	3.0
GUM_academic_librarians-12	1	43	43.0	4.536585365853658	4.651162790697675	2.3255813953488373	16.27906976744186	25.58139534883721	6.976744186046512	0	0	4.651162790697675	6.976744186046512	0	11.627906976744185	2.3255813953488373	9.30232558139535	0	0	4.651162790697675	4.651162790697675	0.5365853658536586	0	0	100.0	50.0	50.0	42.857142857142854	14.285714285714286	14.285714285714286	28.571428571428573	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0	100.0	6.142857142857143	2.575	16	16.0	7.0	2.3255813953488373	6.976744186046512	0	0	0	2.3255813953488373	4.651162790697675	2.3255813953488373	6.976744186046512	2.3255813953488373	0	0	2.3255813953488373	0	2.3255813953488373	0	4.651162790697675	4.651162790697675	0	0	0	4.651162790697675	0	2.3255813953488373	0	0	9.30232558139535	0	0	6.976744186046512	0	0	9.30232558139535	0	0	0	0	6.976744186046512	0	0	0	0	0	4.651162790697675	4.651162790697675	4.651162790697675	0	0	4.651162790697675	100.0	0	0	100.0	1	1.0	0	0	0	0	100.0	66.66666666666667	0	33.333333333333336	0	0	1.3333333333333333	20.0	80.0	0	100.0	28.571428571428573	42.857142857142854	14.285714285714286	0	0	14.285714285714286	0	3.0
GUM_academic_librarians-13	1	36	36.0	5.484848484848484	8.333333333333334	0	5.555555555555555	25.0	2.7777777777777777	0	2.7777777777777777	2.7777777777777777	8.333333333333334	0	16.666666666666668	19.444444444444443	0	0	0	0	8.333333333333334	0.5757575757575758	0	0	0	0	0	50.0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	2.0	100.0	18.0	2.75	13	13.0	6.0	16.666666666666668	0	0	0	0	11.11111111111111	0	0	2.7777777777777777	2.7777777777777777	0	0	0	0	0	0	5.555555555555555	8.333333333333334	0	0	0	2.7777777777777777	0	0	2.7777777777777777	2.7777777777777777	16.666666666666668	0	0	5.555555555555555	0	0	2.7777777777777777	0	0	0	0	5.555555555555555	0	0	0	0	0	2.7777777777777777	2.7777777777777777	8.333333333333334	0	0	0	100.0	0	0	100.0	4	1.0	0	0	0	0	100.0	100.0	0	0	0	0	1.0	50.0	50.0	0	100.0	50.0	0	0	0	0	0	50.0	3.0
GUM_academic_librarians-14	1	41	41.0	5.5675675675675675	4.878048780487805	2.4390243902439024	14.634146341463415	26.829268292682926	4.878048780487805	0	4.878048780487805	0	7.317073170731708	0	9.75609756097561	4.878048780487805	9.75609756097561	0	0	0	9.75609756097561	0.5405405405405406	0	0	0	0	0	83.33333333333333	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	6.0	100.0	6.833333333333333	2.9722222222222223	26	26.0	6.0	7.317073170731708	2.4390243902439024	0	0	0	4.878048780487805	2.4390243902439024	2.4390243902439024	12.195121951219512	2.4390243902439024	0	4.878048780487805	0	0	0	0	4.878048780487805	4.878048780487805	0	0	0	2.4390243902439024	0	0	0	0	9.75609756097561	0	0	7.317073170731708	0	2.4390243902439024	4.878048780487805	0	0	0	0	9.75609756097561	0	0	0	0	0	0	4.878048780487805	9.75609756097561	0	0	0	100.0	0	20.0	80.0	2	1.0	0	0	0	0	100.0	100.0	0	0	0	0	1.0	33.333333333333336	66.66666666666667	0	100.0	16.666666666666668	33.333333333333336	16.666666666666668	0	16.666666666666668	0	16.666666666666668	2.6666666666666665
GUM_academic_librarians-15	1	59	59.0	5.4363636363636365	6.779661016949152	1.694915254237288	18.64406779661017	22.033898305084747	5.084745762711864	0	1.694915254237288	3.389830508474576	6.779661016949152	0	10.169491525423728	5.084745762711864	6.779661016949152	0	0	5.084745762711864	6.779661016949152	0.5454545454545454	0	0	100.0	100.0	0	18.181818181818183	9.090909090909092	45.45454545454545	27.272727272727273	0	0	0	0	0	0	0	0	0	100.0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	11.0	100.0	5.363636363636363	2.7777777777777777	19	19.0	9.0	3.389830508474576	1.694915254237288	0	0	0	1.694915254237288	5.084745762711864	3.389830508474576	11.864406779661017	1.694915254237288	0	1.694915254237288	3.389830508474576	0	0	0	5.084745762711864	6.779661016949152	0	0	0	6.779661016949152	0	1.694915254237288	0	0	6.779661016949152	0	0	6.779661016949152	0	1.694915254237288	6.779661016949152	0	0	0	0	10.169491525423728	0	0	0	0	0	3.389830508474576	3.389830508474576	6.779661016949152	0	0	0	100.0	0	0	100.0	1	1.0	0	0	0	0	100.0	100.0	0	0	0	0	1.0	14.285714285714286	85.71428571428571	0	100.0	27.272727272727273	18.181818181818183	0	27.272727272727273	0	0	27.272727272727273	2.727272727272727
GUM_academic_librarians-16	1	25	25.0	4.7	12.0	8.0	8.0	20.0	4.0	8.0	0	8.0	0	0	4.0	0	4.0	0	0	4.0	20.0	0.55	0	0	100.0	100.0	0	50.0	0	50.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	12.5	2.6315789473684212	7	7.0	5.0	0	0	4.0	0	0	4.0	0	8.0	8.0	4.0	0	0	0	0	0	0	0	12.0	0	0	0	8.0	0	4.0	0	0	4.0	0	4.0	0	0	0	8.0	4.0	0	0	0	0	0	0	0	0	0	0	4.0	20.0	0	0	4.0	100.0	0	0	100.0	1	1.0	0	0	0	0	100.0	100.0	0	0	0	0	1.0	50.0	50.0	100.0	0	0	100.0	0	0	0	0	0	3.0
GUM_academic_librarians-17	1	35	35.0	5.214285714285714	8.571428571428571	5.714285714285714	8.571428571428571	14.285714285714286	0	5.714285714285714	2.857142857142857	20.0	0	0	5.714285714285714	0	2.857142857142857	0	5.714285714285714	0	20.0	0.6071428571428571	0	0	100.0	100.0	0	33.333333333333336	0	33.333333333333336	33.333333333333336	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	4.0	0	8.75	2.925925925925926	11	11.0	8.0	5.714285714285714	0	0	2.857142857142857	0	5.714285714285714	0	5.714285714285714	2.857142857142857	2.857142857142857	0	0	0	0	0	0	0	8.571428571428571	0	0	0	14.285714285714286	0	0	2.857142857142857	0	5.714285714285714	0	5.714285714285714	2.857142857142857	2.857142857142857	2.857142857142857	0	2.857142857142857	0	0	0	5.714285714285714	0	0	0	0	0	0	0	20.0	0	0	0	100.0	0	0	100.0	2	1.0	0	0	0	0	100.0	0	0	100.0	0	0	2.0	0	100.0	0	100.0	0	0	0	66.66666666666667	33.333333333333336	0	0	1.3333333333333333
GUM_academic_librarians-18	1	48	48.0	6.261904761904762	10.416666666666666	2.0833333333333335	8.333333333333334	18.75	2.0833333333333335	0	0	29.166666666666668	4.166666666666667	0	10.416666666666666	2.0833333333333335	0	0	0	0	12.5	0.6904761904761905	0	0	0	0	100.0	25.0	50.0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	100.0	12.0	3.658536585365854	41	41.0	8.0	12.5	2.0833333333333335	0	0	0	6.25	0	2.0833333333333335	2.0833333333333335	2.0833333333333335	0	0	0	0	0	0	4.166666666666667	10.416666666666666	0	0	0	14.583333333333334	0	2.0833333333333335	0	0	12.5	0	0	4.166666666666667	0	0	0	0	0	0	0	8.333333333333334	0	0	2.0833333333333335	0	0	2.0833333333333335	0	12.5	0	0	0	0	0	0	100.0	3	1.0	0	0	0	0	100.0	100.0	0	0	0	0	1.0	33.333333333333336	66.66666666666667	0	100.0	50.0	0	0	25.0	25.0	0	0	1.0
GUM_academic_librarians-19	1	19	19.0	5.529411764705882	5.2631578947368425	0	21.05263157894737	31.57894736842105	0	0	0	0	5.2631578947368425	0	15.789473684210526	5.2631578947368425	5.2631578947368425	0	0	0	10.526315789473685	0.6470588235294118	0	0	100.0	66.66666666666667	33.333333333333336	25.0	25.0	50.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	100.0	4.75	2.3125	8	8.0	5.0	5.2631578947368425	0	0	0	0	10.526315789473685	0	0	5.2631578947368425	5.2631578947368425	0	0	0	0	0	0	5.2631578947368425	5.2631578947368425	0	0	0	0	0	5.2631578947368425	0	0	15.789473684210526	0	0	5.2631578947368425	0	5.2631578947368425	0	0	0	0	0	5.2631578947368425	0	0	0	5.2631578947368425	0	0	10.526315789473685	10.526315789473685	0	0	0	100.0	0	0	100.0	2	1.0	0	0	0	0	100.0	50.0	0	50.0	0	0	1.5	25.0	75.0	0	100.0	50.0	0	0	50.0	0	0	0	1.5
GUM_academic_librarians-20	1	19	19.0	5.352941176470588	0	5.2631578947368425	15.789473684210526	31.57894736842105	0	0	0	0	5.2631578947368425	0	21.05263157894737	5.2631578947368425	5.2631578947368425	0	0	0	10.526315789473685	0.6470588235294118	0	0	0	0	100.0	33.333333333333336	66.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	6.333333333333333	2.375	8	8.0	5.0	10.526315789473685	5.2631578947368425	0	0	0	15.789473684210526	0	5.2631578947368425	5.2631578947368425	5.2631578947368425	0	0	0	0	0	0	5.2631578947368425	0	0	0	0	0	0	5.2631578947368425	0	0	21.05263157894737	0	0	5.2631578947368425	0	0	0	0	0	0	0	5.2631578947368425	0	0	0	0	0	0	0	10.526315789473685	0	0	0	0	0	0	100.0	3	1.0	0	0	0	0	100.0	100.0	0	0	0	0	1.0	50.0	50.0	0	100.0	66.66666666666667	0	0	33.333333333333336	0	0	0	1.3333333333333333
